-2,temp,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
-1.8952746779998506,512,5,10,15,20,25,30,35,40,45,50,
-1.793286260000059,515,5,10,15,20,25,30,35,40,45,50,
-1.6917578269999467,513,5,10,15,20,25,30,35,40,45,50,
-1.581482699999924,511,5,10,15,20,25,30,35,40,45,50,
-1.4803222539999297,511,5,10,15,20,25,30,35,40,45,50,
-1.3794417970000268,509,5,10,15,20,25,30,35,40,45,50,
-1.2783413479999126,508,5,10,15,20,25,30,35,40,45,50,
-1.1771529029999783,513,5,10,15,20,25,30,35,40,45,50,
-1.075312479999866,510,5,10,15,20,25,30,35,40,45,50,
-0.9745910189999449,509,5,10,15,20,25,30,35,40,45,50,
-0.8733265749999646,508,5,10,15,20,25,30,35,40,45,50,
-0.7569056639999872,510,5,10,15,20,25,30,35,40,45,50,
-0.655737218000013,507,5,10,15,20,25,30,35,40,45,50,
-0.5474160229998688,511,5,10,15,20,25,30,35,40,45,50,
-0.4465895639998507,506,5,10,15,20,25,30,35,40,45,50,
-0.34511712799985617,509,5,10,15,20,25,30,35,40,45,50,
-0.2064259989999755,522,5,10,15,20,25,30,35,40,45,50,
-0.10481156900004862,501,5,10,15,20,25,30,35,40,45,50,
-0.0029071479998492578,509,5,10,15,20,25,30,35,40,45,50,
0.09863528599998972,506,5,10,15,20,25,30,35,40,45,50,
0.20006272399996305,506,5,10,15,20,25,30,35,40,45,50,
0.3148426919999565,506,5,10,15,20,25,30,35,40,45,50,
0.4169481060000635,522,5,10,15,20,25,30,35,40,45,50,
0.5190335199999936,514,5,10,15,20,25,30,35,40,45,50,
0.6208769439999742,523,5,10,15,20,25,30,35,40,45,50,
0.722161387000142,522,5,10,15,20,25,30,35,40,45,50,
0.8240818070000842,533,5,10,15,20,25,30,35,40,45,50,
0.925855232999993,532,5,10,15,20,25,30,35,40,45,50,
1.0278956490001292,533,5,10,15,20,25,30,35,40,45,50,
1.1296400749999975,538,5,10,15,20,25,30,35,40,45,50,
1.2303415389999373,537,5,10,15,20,25,30,35,40,45,50,
1.3319899690000057,546,5,10,15,20,25,30,35,40,45,50,
1.4409681409999848,549,5,10,15,20,25,30,35,40,45,50,
1.543562540000039,546,5,10,15,20,25,30,35,40,45,50,
1.6442400020000605,548,5,10,15,20,25,30,35,40,45,50,
1.745847435000087,568,5,10,15,20,25,30,35,40,45,50,
1.8479308480000327,549,5,10,15,20,25,30,35,40,45,50,
1.949634278000076,541,5,10,15,20,25,30,35,40,45,50,
2.0511307130000205,558,5,10,15,20,25,30,35,40,45,50,
2.1521811640000124,558,5,10,15,20,25,30,35,40,45,50,
