time,data_timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
71458.193609,1969-12-31 19:50:58.193609,,,,,,,,,16.666667,,,,,,,,,,,,,,,,,,,,,,,
71458.193694,1969-12-31 19:50:58.193694,,,,,,,,,,0.905983,,,,,,,,,,,,,,,,,,,,,,
71458.193782,1969-12-31 19:50:58.193782,,,,,,,,,,,0.627595,,,,,,,,,,,,,,,,,,,,,
71458.193868,1969-12-31 19:50:58.193868,,,,,,,,,,,,,,,,2.442002,,,,,,,,,,,,,,,,
71458.193956,1969-12-31 19:50:58.193956,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.204146,1969-12-31 19:50:58.204146,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.204278,1969-12-31 19:50:58.204278,,,,,,,,,,,,-182.620269,,,,,,,,,,,,,,,,,,,,
71458.204369,1969-12-31 19:50:58.204369,,,,,,,,,,,,,0.581197,,,,,,,,,,,,,,,,,,,
71458.204458,1969-12-31 19:50:58.204458,,,,,,,,,,,,,,49.097436,,,,,,,,,,,,,,,,,,
71458.204544,1969-12-31 19:50:58.204544,,,,,,,,,,,,,,,105.006105,,,,,,,,,,,,,,,,,
71458.204631,1969-12-31 19:50:58.204631,,,,,,,,,,,,,,,,2.442002,,,,,,,,,,,,,,,,
71458.204716,1969-12-31 19:50:58.204716,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.214907,1969-12-31 19:50:58.214907,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.215027,1969-12-31 19:50:58.215027,,,,,,,,,,,,,,,,2.442002,,,,,,,,,,,,,,,,
71458.215112,1969-12-31 19:50:58.215112,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.215197,1969-12-31 19:50:58.215197,,,,,,,,,,,,,,,,,,0.068376,,,,,,,,,,,,,,
71458.215285,1969-12-31 19:50:58.215285,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
71458.225476,1969-12-31 19:50:58.225476,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.225593,1969-12-31 19:50:58.225593,,,,,,,,,,,,,,,,2.442002,,,,,,,,,,,,,,,,
71458.225682,1969-12-31 19:50:58.225682,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.225769,1969-12-31 19:50:58.225769,,,,,,,,,,,,,,,,,,,,0.02442,,,,,,,,,,,,
71458.225855,1969-12-31 19:50:58.225855,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
71458.236130,1969-12-31 19:50:58.23613,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.236245,1969-12-31 19:50:58.236245,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.236356,1969-12-31 19:50:58.236356,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.246547,1969-12-31 19:50:58.246547,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.246662,1969-12-31 19:50:58.246662,,,,,,,,,,,,,,,,2.442002,,,,,,,,,,,,,,,,
71458.246746,1969-12-31 19:50:58.246746,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.256943,1969-12-31 19:50:58.256943,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.257059,1969-12-31 19:50:58.257059,,,,,,,,,,,,,,,,2.442002,,,,,,,,,,,,,,,,
71458.257146,1969-12-31 19:50:58.257146,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.267336,1969-12-31 19:50:58.267336,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.267448,1969-12-31 19:50:58.267448,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.267532,1969-12-31 19:50:58.267532,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.277781,1969-12-31 19:50:58.277781,-218.742369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.277894,1969-12-31 19:50:58.277894,,-236.324786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.277979,1969-12-31 19:50:58.277979,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.278067,1969-12-31 19:50:58.278067,,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.278153,1969-12-31 19:50:58.278153,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.278246,1969-12-31 19:50:58.278246,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.278330,1969-12-31 19:50:58.27833,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.288528,1969-12-31 19:50:58.288528,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.288638,1969-12-31 19:50:58.288638,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.288722,1969-12-31 19:50:58.288722,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
71458.288814,1969-12-31 19:50:58.288814,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.288901,1969-12-31 19:50:58.288901,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.299151,1969-12-31 19:50:58.299151,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.299263,1969-12-31 19:50:58.299263,,,,,,,,3.479853,,,,,,,,,,,,,,,,,,,,,,,,
71458.299347,1969-12-31 19:50:58.299347,,,,,,,,,17.155067,,,,,,,,,,,,,,,,,,,,,,,
71458.299436,1969-12-31 19:50:58.299436,,,,,,,,,,0.908425,,,,,,,,,,,,,,,,,,,,,,
71458.299520,1969-12-31 19:50:58.29952,,,,,,,,,,,0.627595,,,,,,,,,,,,,,,,,,,,,
71458.299606,1969-12-31 19:50:58.299606,,,,,,,,,,,,,,,,2.442002,,,,,,,,,,,,,,,,
71458.299691,1969-12-31 19:50:58.299691,,,,,,,,,,,,,,,,,0.732601,,,,,,,,,,,,,,,
71458.309883,1969-12-31 19:50:58.309883,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.309999,1969-12-31 19:50:58.309999,,,,,,,,,,,,-182.620269,,,,,,,,,,,,,,,,,,,,
71458.310089,1969-12-31 19:50:58.310089,,,,,,,,,,,,,0.581197,,,,,,,,,,,,,,,,,,,
71458.310177,1969-12-31 19:50:58.310177,,,,,,,,,,,,,,49.097436,,,,,,,,,,,,,,,,,,
71458.310266,1969-12-31 19:50:58.310266,,,,,,,,,,,,,,,102.564103,,,,,,,,,,,,,,,,,
71458.310355,1969-12-31 19:50:58.310355,,,,,,,,,,,,,,,,2.442002,,,,,,,,,,,,,,,,
71458.310443,1969-12-31 19:50:58.310443,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.320632,1969-12-31 19:50:58.320632,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.320752,1969-12-31 19:50:58.320752,,,,,,,,,,,,,,,,2.442002,,,,,,,,,,,,,,,,
71458.320839,1969-12-31 19:50:58.320839,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.320926,1969-12-31 19:50:58.320926,,,,,,,,,,,,,,,,,,0.068376,,,,,,,,,,,,,,
71458.321012,1969-12-31 19:50:58.321012,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
71458.331202,1969-12-31 19:50:58.331202,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.331315,1969-12-31 19:50:58.331315,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.331401,1969-12-31 19:50:58.331401,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.331488,1969-12-31 19:50:58.331488,,,,,,,,,,,,,,,,,,,,0.02442,,,,,,,,,,,,
71458.331573,1969-12-31 19:50:58.331573,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
71458.341822,1969-12-31 19:50:58.341822,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.341946,1969-12-31 19:50:58.341946,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.342030,1969-12-31 19:50:58.34203,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.352259,1969-12-31 19:50:58.352259,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.352370,1969-12-31 19:50:58.35237,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.352454,1969-12-31 19:50:58.352454,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.362652,1969-12-31 19:50:58.362652,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.362767,1969-12-31 19:50:58.362767,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.362851,1969-12-31 19:50:58.362851,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.373040,1969-12-31 19:50:58.37304,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.373152,1969-12-31 19:50:58.373152,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.373236,1969-12-31 19:50:58.373236,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.383482,1969-12-31 19:50:58.383482,-218.742369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.383594,1969-12-31 19:50:58.383594,,-236.324786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.383680,1969-12-31 19:50:58.38368,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.383766,1969-12-31 19:50:58.383766,,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.383851,1969-12-31 19:50:58.383851,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.383942,1969-12-31 19:50:58.383942,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.384054,1969-12-31 19:50:58.384054,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.394246,1969-12-31 19:50:58.394246,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.394351,1969-12-31 19:50:58.394351,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.394435,1969-12-31 19:50:58.394435,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
71458.394524,1969-12-31 19:50:58.394524,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.394608,1969-12-31 19:50:58.394608,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.404856,1969-12-31 19:50:58.404856,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.404970,1969-12-31 19:50:58.40497,,,,,,,,4.456654,,,,,,,,,,,,,,,,,,,,,,,,
71458.405054,1969-12-31 19:50:58.405054,,,,,,,,,16.666667,,,,,,,,,,,,,,,,,,,,,,,
71458.405140,1969-12-31 19:50:58.40514,,,,,,,,,,0.908425,,,,,,,,,,,,,,,,,,,,,,
71458.405224,1969-12-31 19:50:58.405224,,,,,,,,,,,0.630037,,,,,,,,,,,,,,,,,,,,,
71458.405310,1969-12-31 19:50:58.40531,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.405394,1969-12-31 19:50:58.405394,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.415584,1969-12-31 19:50:58.415584,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.415693,1969-12-31 19:50:58.415693,,,,,,,,,,,,-182.565079,,,,,,,,,,,,,,,,,,,,
71458.415780,1969-12-31 19:50:58.41578,,,,,,,,,,,,,0.583639,,,,,,,,,,,,,,,,,,,
71458.415865,1969-12-31 19:50:58.415865,,,,,,,,,,,,,,48.91453,,,,,,,,,,,,,,,,,,
71458.415951,1969-12-31 19:50:58.415951,,,,,,,,,,,,,,,103.785104,,,,,,,,,,,,,,,,,
71458.416039,1969-12-31 19:50:58.416039,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.416124,1969-12-31 19:50:58.416124,,,,,,,,,,,,,,,,,0.732601,,,,,,,,,,,,,,,
71458.426315,1969-12-31 19:50:58.426315,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.426431,1969-12-31 19:50:58.426431,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.426516,1969-12-31 19:50:58.426516,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.426601,1969-12-31 19:50:58.426601,,,,,,,,,,,,,,,,,,0.068376,,,,,,,,,,,,,,
71458.426687,1969-12-31 19:50:58.426687,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
71458.436877,1969-12-31 19:50:58.436877,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.436997,1969-12-31 19:50:58.436997,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.437082,1969-12-31 19:50:58.437082,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.437168,1969-12-31 19:50:58.437168,,,,,,,,,,,,,,,,,,,,0.02442,,,,,,,,,,,,
71458.437257,1969-12-31 19:50:58.437257,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
71458.447502,1969-12-31 19:50:58.447502,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.447617,1969-12-31 19:50:58.447617,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.447700,1969-12-31 19:50:58.4477,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.457889,1969-12-31 19:50:58.457889,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.458000,1969-12-31 19:50:58.458,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.458087,1969-12-31 19:50:58.458087,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.468281,1969-12-31 19:50:58.468281,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.468392,1969-12-31 19:50:58.468392,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.468476,1969-12-31 19:50:58.468476,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.478667,1969-12-31 19:50:58.478667,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.478783,1969-12-31 19:50:58.478783,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.478870,1969-12-31 19:50:58.47887,,,,,,,,,,,,,,,,,0.732601,,,,,,,,,,,,,,,
71458.489117,1969-12-31 19:50:58.489117,-218.742369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.489228,1969-12-31 19:50:58.489228,,-236.324786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.489314,1969-12-31 19:50:58.489314,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.489399,1969-12-31 19:50:58.489399,,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.489484,1969-12-31 19:50:58.489484,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.489574,1969-12-31 19:50:58.489574,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.489658,1969-12-31 19:50:58.489658,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.499848,1969-12-31 19:50:58.499848,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.499953,1969-12-31 19:50:58.499953,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.500037,1969-12-31 19:50:58.500037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
71458.500126,1969-12-31 19:50:58.500126,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.500210,1969-12-31 19:50:58.50021,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.510463,1969-12-31 19:50:58.510463,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.510575,1969-12-31 19:50:58.510575,,,,,,,,4.945055,,,,,,,,,,,,,,,,,,,,,,,,
71458.510659,1969-12-31 19:50:58.510659,,,,,,,,,16.666667,,,,,,,,,,,,,,,,,,,,,,,
71458.510744,1969-12-31 19:50:58.510744,,,,,,,,,,0.908425,,,,,,,,,,,,,,,,,,,,,,
71458.510828,1969-12-31 19:50:58.510828,,,,,,,,,,,0.630037,,,,,,,,,,,,,,,,,,,,,
71458.510914,1969-12-31 19:50:58.510914,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.510997,1969-12-31 19:50:58.510997,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.521186,1969-12-31 19:50:58.521186,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.521295,1969-12-31 19:50:58.521295,,,,,,,,,,,,-182.620269,,,,,,,,,,,,,,,,,,,,
71458.521381,1969-12-31 19:50:58.521381,,,,,,,,,,,,,0.581197,,,,,,,,,,,,,,,,,,,
71458.521466,1969-12-31 19:50:58.521466,,,,,,,,,,,,,,49.097436,,,,,,,,,,,,,,,,,,
71458.521552,1969-12-31 19:50:58.521552,,,,,,,,,,,,,,,103.785104,,,,,,,,,,,,,,,,,
71458.521638,1969-12-31 19:50:58.521638,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.521725,1969-12-31 19:50:58.521725,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.531918,1969-12-31 19:50:58.531918,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.532038,1969-12-31 19:50:58.532038,,,,,,,,,,,,,,,,2.197802,,,,,,,,,,,,,,,,
71458.532123,1969-12-31 19:50:58.532123,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.532208,1969-12-31 19:50:58.532208,,,,,,,,,,,,,,,,,,0.068376,,,,,,,,,,,,,,
71458.532293,1969-12-31 19:50:58.532293,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
71458.542481,1969-12-31 19:50:58.542481,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.542594,1969-12-31 19:50:58.542594,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.542679,1969-12-31 19:50:58.542679,,,,,,,,,,,,,,,,,0.732601,,,,,,,,,,,,,,,
71458.542766,1969-12-31 19:50:58.542766,,,,,,,,,,,,,,,,,,,,0.02442,,,,,,,,,,,,
71458.542851,1969-12-31 19:50:58.542851,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
71458.553099,1969-12-31 19:50:58.553099,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.553215,1969-12-31 19:50:58.553215,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.553298,1969-12-31 19:50:58.553298,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.563487,1969-12-31 19:50:58.563487,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.563598,1969-12-31 19:50:58.563598,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.563685,1969-12-31 19:50:58.563685,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.573879,1969-12-31 19:50:58.573879,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.573990,1969-12-31 19:50:58.57399,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.574074,1969-12-31 19:50:58.574074,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.584271,1969-12-31 19:50:58.584271,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.584393,1969-12-31 19:50:58.584393,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.584477,1969-12-31 19:50:58.584477,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.594720,1969-12-31 19:50:58.59472,-218.742369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.594832,1969-12-31 19:50:58.594832,,-236.324786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.594917,1969-12-31 19:50:58.594917,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.595002,1969-12-31 19:50:58.595002,,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.595087,1969-12-31 19:50:58.595087,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.595176,1969-12-31 19:50:58.595176,,,,,,,,,,,,,,,,1.709402,,,,,,,,,,,,,,,,
71458.595260,1969-12-31 19:50:58.59526,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.605451,1969-12-31 19:50:58.605451,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.605556,1969-12-31 19:50:58.605556,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.605640,1969-12-31 19:50:58.60564,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
71458.605728,1969-12-31 19:50:58.605728,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.605815,1969-12-31 19:50:58.605815,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.616065,1969-12-31 19:50:58.616065,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.616175,1969-12-31 19:50:58.616175,,,,,,,,4.945055,,,,,,,,,,,,,,,,,,,,,,,,
71458.616259,1969-12-31 19:50:58.616259,,,,,,,,,16.666667,,,,,,,,,,,,,,,,,,,,,,,
71458.616348,1969-12-31 19:50:58.616348,,,,,,,,,,0.908425,,,,,,,,,,,,,,,,,,,,,,
71458.616432,1969-12-31 19:50:58.616432,,,,,,,,,,,0.630037,,,,,,,,,,,,,,,,,,,,,
71458.616518,1969-12-31 19:50:58.616518,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.616601,1969-12-31 19:50:58.616601,,,,,,,,,,,,,,,,,0.4884,,,,,,,,,,,,,,,
71458.626793,1969-12-31 19:50:58.626793,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.626902,1969-12-31 19:50:58.626902,,,,,,,,,,,,-182.620269,,,,,,,,,,,,,,,,,,,,
71458.626988,1969-12-31 19:50:58.626988,,,,,,,,,,,,,0.583639,,,,,,,,,,,,,,,,,,,
71458.627073,1969-12-31 19:50:58.627073,,,,,,,,,,,,,,49.097436,,,,,,,,,,,,,,,,,,
71458.627159,1969-12-31 19:50:58.627159,,,,,,,,,,,,,,,103.785104,,,,,,,,,,,,,,,,,
71458.627245,1969-12-31 19:50:58.627245,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.627329,1969-12-31 19:50:58.627329,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.637543,1969-12-31 19:50:58.637543,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.637661,1969-12-31 19:50:58.637661,,,,,,,,,,,,,,,,1.709402,,,,,,,,,,,,,,,,
71458.637748,1969-12-31 19:50:58.637748,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.637835,1969-12-31 19:50:58.637835,,,,,,,,,,,,,,,,,,0.068376,,,,,,,,,,,,,,
71458.637922,1969-12-31 19:50:58.637922,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
71458.648118,1969-12-31 19:50:58.648118,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.648235,1969-12-31 19:50:58.648235,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
71458.648346,1969-12-31 19:50:58.648346,,,,,,,,,,,,,,,,,0.2442,,,,,,,,,,,,,,,
71458.648434,1969-12-31 19:50:58.648434,,,,,,,,,,,,,,,,,,,,0.021978,,,,,,,,,,,,
71458.648520,1969-12-31 19:50:58.64852,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
71458.658767,1969-12-31 19:50:58.658767,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71458.658883,1969-12-31 19:50:58.658883,,,,,,,,,,,,,,,,1.953602,,,,,,,,,,,,,,,,
