time,data_timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
71199.521279,1969-12-31 19:46:39.521279,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.531475,1969-12-31 19:46:39.531475,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.531590,1969-12-31 19:46:39.53159,,,,,,,,,,,,,,,,27.350427,,,,,,,,,,,,,,,,
71199.531678,1969-12-31 19:46:39.531678,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.531764,1969-12-31 19:46:39.531764,,,,,,,,,,,,,,,,,,0.002442,,,,,,,,,,,,,,
71199.541965,1969-12-31 19:46:39.541965,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.542081,1969-12-31 19:46:39.542081,,,,,,,,,,,,,,,,27.350427,,,,,,,,,,,,,,,,
71199.542170,1969-12-31 19:46:39.54217,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.542257,1969-12-31 19:46:39.542257,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
71199.542343,1969-12-31 19:46:39.542343,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
71199.552653,1969-12-31 19:46:39.552653,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.552769,1969-12-31 19:46:39.552769,,,,,,,,,,,,,,,,27.350427,,,,,,,,,,,,,,,,
71199.552854,1969-12-31 19:46:39.552854,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.552939,1969-12-31 19:46:39.552939,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
71199.563194,1969-12-31 19:46:39.563194,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.563288,1969-12-31 19:46:39.563288,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.563366,1969-12-31 19:46:39.563366,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.563445,1969-12-31 19:46:39.563445,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.563525,1969-12-31 19:46:39.563525,,,,,,,,,,,,,,,,27.350427,,,,,,,,,,,,,,,,
71199.563603,1969-12-31 19:46:39.563603,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.573770,1969-12-31 19:46:39.57377,,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.573863,1969-12-31 19:46:39.573863,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.573946,1969-12-31 19:46:39.573946,,,,,,,,,,,,,,,,27.106227,,,,,,,,,,,,,,,,
71199.574028,1969-12-31 19:46:39.574028,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.584196,1969-12-31 19:46:39.584196,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.584291,1969-12-31 19:46:39.584291,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.584373,1969-12-31 19:46:39.584373,,,,,,,91.086691,,,,,,,,,,,,,,,,,,,,,,,,,
71199.584458,1969-12-31 19:46:39.584458,,,,,,,,,,,,,,,,27.350427,,,,,,,,,,,,,,,,
71199.584540,1969-12-31 19:46:39.58454,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.594724,1969-12-31 19:46:39.594724,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.594839,1969-12-31 19:46:39.594839,,,,,,,,3.968254,,,,,,,,,,,,,,,,,,,,,,,,
71199.594928,1969-12-31 19:46:39.594928,,,,,,,,,16.666667,,,,,,,,,,,,,,,,,,,,,,,
71199.595018,1969-12-31 19:46:39.595018,,,,,,,,,,0.271062,,,,,,,,,,,,,,,,,,,,,,
71199.595110,1969-12-31 19:46:39.59511,,,,,,,,,,,,,,,,27.350427,,,,,,,,,,,,,,,,
71199.595197,1969-12-31 19:46:39.595197,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.605394,1969-12-31 19:46:39.605394,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.605511,1969-12-31 19:46:39.605511,,,,,,,,,,,0.725275,,,,,,,,,,,,,,,,,,,,,
71199.605598,1969-12-31 19:46:39.605598,,,,,,,,,,,,-184,,,,,,,,,,,,,,,,,,,,
71199.605687,1969-12-31 19:46:39.605687,,,,,,,,,,,,,,,,27.106227,,,,,,,,,,,,,,,,
71199.605775,1969-12-31 19:46:39.605775,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.615966,1969-12-31 19:46:39.615966,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.616077,1969-12-31 19:46:39.616077,,,,,,,,,,,,,0.13431,,,,,,,,,,,,,,,,,,,
71199.616164,1969-12-31 19:46:39.616164,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,
71199.616281,1969-12-31 19:46:39.616281,,,,,,,,,,,,,,,,27.350427,,,,,,,,,,,,,,,,
71199.616370,1969-12-31 19:46:39.61637,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.626561,1969-12-31 19:46:39.626561,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.626672,1969-12-31 19:46:39.626672,,,,,,,,,,,,,,,108.669109,,,,,,,,,,,,,,,,,
71199.626764,1969-12-31 19:46:39.626764,,,,,,,,,,,,,,,,27.350427,,,,,,,,,,,,,,,,
71199.626852,1969-12-31 19:46:39.626852,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.637043,1969-12-31 19:46:39.637043,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.637155,1969-12-31 19:46:39.637155,,,,,,,,,,,,,,,,27.106227,,,,,,,,,,,,,,,,
71199.637246,1969-12-31 19:46:39.637246,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.637333,1969-12-31 19:46:39.637333,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
71199.647524,1969-12-31 19:46:39.647524,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.647639,1969-12-31 19:46:39.647639,,,,,,,,,,,,,,,,27.106227,,,,,,,,,,,,,,,,
71199.647728,1969-12-31 19:46:39.647728,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.647815,1969-12-31 19:46:39.647815,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
71199.647901,1969-12-31 19:46:39.647901,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
71199.658179,1969-12-31 19:46:39.658179,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.658294,1969-12-31 19:46:39.658294,,,,,,,,,,,,,,,,27.106227,,,,,,,,,,,,,,,,
71199.658383,1969-12-31 19:46:39.658383,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.658468,1969-12-31 19:46:39.658468,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
71199.668690,1969-12-31 19:46:39.66869,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.668784,1969-12-31 19:46:39.668784,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.668863,1969-12-31 19:46:39.668863,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.668941,1969-12-31 19:46:39.668941,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.669021,1969-12-31 19:46:39.669021,,,,,,,,,,,,,,,,26.862027,,,,,,,,,,,,,,,,
71199.669099,1969-12-31 19:46:39.669099,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.679291,1969-12-31 19:46:39.679291,,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.679402,1969-12-31 19:46:39.679402,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.679493,1969-12-31 19:46:39.679493,,,,,,,,,,,,,,,,26.862027,,,,,,,,,,,,,,,,
71199.679578,1969-12-31 19:46:39.679578,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.689768,1969-12-31 19:46:39.689768,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.689874,1969-12-31 19:46:39.689874,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.689958,1969-12-31 19:46:39.689958,,,,,,,91.086691,,,,,,,,,,,,,,,,,,,,,,,,,
71199.690053,1969-12-31 19:46:39.690053,,,,,,,,,,,,,,,,26.862027,,,,,,,,,,,,,,,,
71199.690139,1969-12-31 19:46:39.690139,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.700338,1969-12-31 19:46:39.700338,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.700450,1969-12-31 19:46:39.70045,,,,,,,,3.968254,,,,,,,,,,,,,,,,,,,,,,,,
71199.700539,1969-12-31 19:46:39.700539,,,,,,,,,16.666667,,,,,,,,,,,,,,,,,,,,,,,
71199.700626,1969-12-31 19:46:39.700626,,,,,,,,,,0.271062,,,,,,,,,,,,,,,,,,,,,,
71199.700718,1969-12-31 19:46:39.700718,,,,,,,,,,,,,,,,26.862027,,,,,,,,,,,,,,,,
71199.700805,1969-12-31 19:46:39.700805,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.710995,1969-12-31 19:46:39.710995,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.711104,1969-12-31 19:46:39.711104,,,,,,,,,,,0.722833,,,,,,,,,,,,,,,,,,,,,
71199.711194,1969-12-31 19:46:39.711194,,,,,,,,,,,,-184,,,,,,,,,,,,,,,,,,,,
71199.711283,1969-12-31 19:46:39.711283,,,,,,,,,,,,,,,,26.862027,,,,,,,,,,,,,,,,
71199.711370,1969-12-31 19:46:39.71137,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.721560,1969-12-31 19:46:39.72156,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.721671,1969-12-31 19:46:39.721671,,,,,,,,,,,,,0.13431,,,,,,,,,,,,,,,,,,,
71199.721761,1969-12-31 19:46:39.721761,,,,,,,,,,,,,,48.182906,,,,,,,,,,,,,,,,,,
71199.721850,1969-12-31 19:46:39.72185,,,,,,,,,,,,,,,,26.862027,,,,,,,,,,,,,,,,
71199.721937,1969-12-31 19:46:39.721937,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.732143,1969-12-31 19:46:39.732143,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.732257,1969-12-31 19:46:39.732257,,,,,,,,,,,,,,,108.669109,,,,,,,,,,,,,,,,,
71199.732346,1969-12-31 19:46:39.732346,,,,,,,,,,,,,,,,26.862027,,,,,,,,,,,,,,,,
71199.732437,1969-12-31 19:46:39.732437,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.742635,1969-12-31 19:46:39.742635,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.742750,1969-12-31 19:46:39.74275,,,,,,,,,,,,,,,,26.862027,,,,,,,,,,,,,,,,
71199.742841,1969-12-31 19:46:39.742841,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.742931,1969-12-31 19:46:39.742931,,,,,,,,,,,,,,,,,,0.002442,,,,,,,,,,,,,,
71199.753129,1969-12-31 19:46:39.753129,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.753244,1969-12-31 19:46:39.753244,,,,,,,,,,,,,,,,26.617827,,,,,,,,,,,,,,,,
71199.753333,1969-12-31 19:46:39.753333,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.753420,1969-12-31 19:46:39.75342,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
71199.753506,1969-12-31 19:46:39.753506,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
71199.763757,1969-12-31 19:46:39.763757,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.763873,1969-12-31 19:46:39.763873,,,,,,,,,,,,,,,,26.617827,,,,,,,,,,,,,,,,
71199.763959,1969-12-31 19:46:39.763959,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.764044,1969-12-31 19:46:39.764044,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
71199.774270,1969-12-31 19:46:39.77427,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.774364,1969-12-31 19:46:39.774364,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.774442,1969-12-31 19:46:39.774442,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.774521,1969-12-31 19:46:39.774521,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.774600,1969-12-31 19:46:39.7746,,,,,,,,,,,,,,,,26.617827,,,,,,,,,,,,,,,,
71199.774679,1969-12-31 19:46:39.774679,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.784864,1969-12-31 19:46:39.784864,,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.784970,1969-12-31 19:46:39.78497,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.785061,1969-12-31 19:46:39.785061,,,,,,,,,,,,,,,,26.373626,,,,,,,,,,,,,,,,
71199.785147,1969-12-31 19:46:39.785147,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.795342,1969-12-31 19:46:39.795342,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.795455,1969-12-31 19:46:39.795455,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.795543,1969-12-31 19:46:39.795543,,,,,,,91.330891,,,,,,,,,,,,,,,,,,,,,,,,,
71199.795635,1969-12-31 19:46:39.795635,,,,,,,,,,,,,,,,26.617827,,,,,,,,,,,,,,,,
71199.795721,1969-12-31 19:46:39.795721,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.805917,1969-12-31 19:46:39.805917,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.806029,1969-12-31 19:46:39.806029,,,,,,,,3.968254,,,,,,,,,,,,,,,,,,,,,,,,
71199.806118,1969-12-31 19:46:39.806118,,,,,,,,,16.178266,,,,,,,,,,,,,,,,,,,,,,,
71199.806204,1969-12-31 19:46:39.806204,,,,,,,,,,0.273504,,,,,,,,,,,,,,,,,,,,,,
71199.806294,1969-12-31 19:46:39.806294,,,,,,,,,,,,,,,,26.373626,,,,,,,,,,,,,,,,
71199.806381,1969-12-31 19:46:39.806381,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.816569,1969-12-31 19:46:39.816569,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.816682,1969-12-31 19:46:39.816682,,,,,,,,,,,0.720391,,,,,,,,,,,,,,,,,,,,,
71199.816772,1969-12-31 19:46:39.816772,,,,,,,,,,,,-184,,,,,,,,,,,,,,,,,,,,
71199.816861,1969-12-31 19:46:39.816861,,,,,,,,,,,,,,,,26.373626,,,,,,,,,,,,,,,,
71199.816949,1969-12-31 19:46:39.816949,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.827140,1969-12-31 19:46:39.82714,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.827251,1969-12-31 19:46:39.827251,,,,,,,,,,,,,0.13431,,,,,,,,,,,,,,,,,,,
71199.827338,1969-12-31 19:46:39.827338,,,,,,,,,,,,,,48.182906,,,,,,,,,,,,,,,,,,
71199.827429,1969-12-31 19:46:39.827429,,,,,,,,,,,,,,,,26.617827,,,,,,,,,,,,,,,,
71199.827516,1969-12-31 19:46:39.827516,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.837707,1969-12-31 19:46:39.837707,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.837819,1969-12-31 19:46:39.837819,,,,,,,,,,,,,,,108.669109,,,,,,,,,,,,,,,,,
71199.837907,1969-12-31 19:46:39.837907,,,,,,,,,,,,,,,,26.617827,,,,,,,,,,,,,,,,
71199.837995,1969-12-31 19:46:39.837995,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.848186,1969-12-31 19:46:39.848186,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.848298,1969-12-31 19:46:39.848298,,,,,,,,,,,,,,,,26.373626,,,,,,,,,,,,,,,,
71199.848387,1969-12-31 19:46:39.848387,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.848477,1969-12-31 19:46:39.848477,,,,,,,,,,,,,,,,,,0.002442,,,,,,,,,,,,,,
71199.858669,1969-12-31 19:46:39.858669,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.858781,1969-12-31 19:46:39.858781,,,,,,,,,,,,,,,,26.373626,,,,,,,,,,,,,,,,
71199.858873,1969-12-31 19:46:39.858873,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.858960,1969-12-31 19:46:39.85896,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
71199.859046,1969-12-31 19:46:39.859046,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
71199.869300,1969-12-31 19:46:39.8693,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.869419,1969-12-31 19:46:39.869419,,,,,,,,,,,,,,,,26.129426,,,,,,,,,,,,,,,,
71199.869504,1969-12-31 19:46:39.869504,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.869592,1969-12-31 19:46:39.869592,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
71199.879820,1969-12-31 19:46:39.87982,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.879913,1969-12-31 19:46:39.879913,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.879992,1969-12-31 19:46:39.879992,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.880085,1969-12-31 19:46:39.880085,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.880165,1969-12-31 19:46:39.880165,,,,,,,,,,,,,,,,26.129426,,,,,,,,,,,,,,,,
71199.880243,1969-12-31 19:46:39.880243,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.890403,1969-12-31 19:46:39.890403,,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.890493,1969-12-31 19:46:39.890493,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.890572,1969-12-31 19:46:39.890572,,,,,,,,,,,,,,,,26.129426,,,,,,,,,,,,,,,,
71199.890651,1969-12-31 19:46:39.890651,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.900833,1969-12-31 19:46:39.900833,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.900943,1969-12-31 19:46:39.900943,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.901027,1969-12-31 19:46:39.901027,,,,,,,91.330891,,,,,,,,,,,,,,,,,,,,,,,,,
71199.901119,1969-12-31 19:46:39.901119,,,,,,,,,,,,,,,,26.373626,,,,,,,,,,,,,,,,
71199.901209,1969-12-31 19:46:39.901209,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.911404,1969-12-31 19:46:39.911404,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.911521,1969-12-31 19:46:39.911521,,,,,,,,4.456654,,,,,,,,,,,,,,,,,,,,,,,,
71199.911607,1969-12-31 19:46:39.911607,,,,,,,,,17.155067,,,,,,,,,,,,,,,,,,,,,,,
71199.911693,1969-12-31 19:46:39.911693,,,,,,,,,,0.275946,,,,,,,,,,,,,,,,,,,,,,
71199.911786,1969-12-31 19:46:39.911786,,,,,,,,,,,,,,,,26.373626,,,,,,,,,,,,,,,,
71199.911873,1969-12-31 19:46:39.911873,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.922067,1969-12-31 19:46:39.922067,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.922180,1969-12-31 19:46:39.92218,,,,,,,,,,,0.720391,,,,,,,,,,,,,,,,,,,,,
71199.922267,1969-12-31 19:46:39.922267,,,,,,,,,,,,-184,,,,,,,,,,,,,,,,,,,,
71199.922360,1969-12-31 19:46:39.92236,,,,,,,,,,,,,,,,26.129426,,,,,,,,,,,,,,,,
71199.922447,1969-12-31 19:46:39.922447,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.932638,1969-12-31 19:46:39.932638,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.932753,1969-12-31 19:46:39.932753,,,,,,,,,,,,,0.131868,,,,,,,,,,,,,,,,,,,
71199.932840,1969-12-31 19:46:39.93284,,,,,,,,,,,,,,48.365812,,,,,,,,,,,,,,,,,,
71199.932929,1969-12-31 19:46:39.932929,,,,,,,,,,,,,,,,26.373626,,,,,,,,,,,,,,,,
71199.933016,1969-12-31 19:46:39.933016,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.943207,1969-12-31 19:46:39.943207,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.943321,1969-12-31 19:46:39.943321,,,,,,,,,,,,,,,108.669109,,,,,,,,,,,,,,,,,
71199.943413,1969-12-31 19:46:39.943413,,,,,,,,,,,,,,,,26.373626,,,,,,,,,,,,,,,,
71199.943501,1969-12-31 19:46:39.943501,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.953692,1969-12-31 19:46:39.953692,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.953806,1969-12-31 19:46:39.953806,,,,,,,,,,,,,,,,26.129426,,,,,,,,,,,,,,,,
71199.953895,1969-12-31 19:46:39.953895,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.953981,1969-12-31 19:46:39.953981,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,
71199.964138,1969-12-31 19:46:39.964138,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.964251,1969-12-31 19:46:39.964251,,,,,,,,,,,,,,,,26.129426,,,,,,,,,,,,,,,,
71199.964343,1969-12-31 19:46:39.964343,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.964430,1969-12-31 19:46:39.96443,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
71199.964517,1969-12-31 19:46:39.964517,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,
71199.974769,1969-12-31 19:46:39.974769,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.974884,1969-12-31 19:46:39.974884,,,,,,,,,,,,,,,,25.885226,,,,,,,,,,,,,,,,
71199.974970,1969-12-31 19:46:39.97497,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
71199.975055,1969-12-31 19:46:39.975055,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,
71199.985282,1969-12-31 19:46:39.985282,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.985379,1969-12-31 19:46:39.985379,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.985460,1969-12-31 19:46:39.98546,,,-250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.985541,1969-12-31 19:46:39.985541,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
71199.985624,1969-12-31 19:46:39.985624,,,,,,,,,,,,,,,,25.885226,,,,,,,,,,,,,,,,
71199.985705,1969-12-31 19:46:39.985705,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
