time,data_timestamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
70702.576513,1969-12-31 19:38:22.576513,,,,,,,76.923077,,,,,,,,,,,,,,,,,,,,,,,,,
70702.576604,1969-12-31 19:38:22.576604,,,,,,,,,,,,,,,,34.920635,,,,,,,,,,,,,,,,
70702.576690,1969-12-31 19:38:22.57669,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.586884,1969-12-31 19:38:22.586884,,,,,11.721612,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.586992,1969-12-31 19:38:22.586992,,,,,,,,3.968254,,,,,,,,,,,,,,,,,,,,,,,,
70702.587084,1969-12-31 19:38:22.587084,,,,,,,,,,,,,,,,34.920635,,,,,,,,,,,,,,,,
70702.587173,1969-12-31 19:38:22.587173,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.597365,1969-12-31 19:38:22.597365,,,,,11.477411,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.597478,1969-12-31 19:38:22.597478,,,,,,,,,16.178266,,,,,,,,,,,,,,,,,,,,,,,
70702.597564,1969-12-31 19:38:22.597564,,,,,,,,,,0.063492,,,,,,,,,,,,,,,,,,,,,,
70702.597653,1969-12-31 19:38:22.597653,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.597739,1969-12-31 19:38:22.597739,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.607933,1969-12-31 19:38:22.607933,,,,,11.477411,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.608066,1969-12-31 19:38:22.608066,,,,,,,,,,,0.141636,,,,,,,,,,,,,,,,,,,,,
70702.608161,1969-12-31 19:38:22.608161,,,,,,,,,,,,,,,,34.676435,,,,,,,,,,,,,,,,
70702.608248,1969-12-31 19:38:22.608248,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.618439,1969-12-31 19:38:22.618439,,,,,11.721612,,,,,,,,,,,,,,,,,,,,,,,,,,,
70702.618553,1969-12-31 19:38:22.618553,,,,,,,,,,,,-181.626862,,,,,,,,,,,,,,,,,,,,
70702.618640,1969-12-31 19:38:22.61864,,,,,,,,,,,,,0.112332,,,,,,,,,,,,,,,,,,,
70702.618728,1969-12-31 19:38:22.618728,,,,,,,,,,,,,,,,34.920635,,,,,,,,,,,,,,,,
70702.618818,1969-12-31 19:38:22.618818,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
70702.629008,1969-12-31 19:38:22.629008,,,,,11.477411,,,,,,,,,,,,,,,,,,,,,,,,,,,
